RENT_NM,RENT_TYPE,STATION_NO,STATION_NAME,GENDER_CD,AGE_TYPE,USE_CNT,EXER_AMT,CARBON_AMT,MOVE_METER,MOVE_TIME,START_INDEX,END_INDEX,RNUM
202308,정기권,02396,2396. 영동3교 북단(우성캐릭터 앞 보도),,40대,21,3259.72,30.83,132902.52,905,0,0,7459
202308,정기권,02398,2398. 더라움,,40대,12,822.67,7.24,31270.10,185,0,0,7460
202308,정기권,02401,2401. 밀알학교 입구 (삼성서울병원 입구),,40대,3,121.46,0.86,3693.50,26,0,0,7462
202308,정기권,02403,2403. 공무원연금매점 교차로 (개포주공9단지 입구),,40대,53,2495.39,22.67,102102.20,1227,0,0,7463
202308,정기권,02404,2404. 대모산입구역 4번 출구 앞,,40대,48,3217.52,28.99,124923.60,1075,0,0,7464
202308,정기권,02405,2405. 청담공원앞 교차로,,40대,74,7502.36,51.17,220527.77,1152,0,0,7465
202308,정기권,02406,2406. 논현동 광명빌딩 앞,,40대,18,1581.49,12.25,52876.68,524,0,0,7466
202308,정기권,02407,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),,40대,55,4166.70,31.48,137597.32,1162,0,0,7467
202308,정기권,02408,2408. 강남한양수자인아파트,,40대,64,2691.20,24.09,103752.47,1092,0,0,7468
202308,정기권,02409,2409. 역삼동 디오슈페리움 (우성아파트 사거리),,40대,41,2149.07,18.16,78302.10,638,0,0,7555
202308,정기권,02410,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),,40대,22,1469.67,11.51,49613.28,639,0,0,7557
202308,정기권,02411,2411. 세곡동 성당,,40대,61,3234.21,27.55,118795.46,758,0,0,7579
202308,정기권,02412,2412. 일원1동 주민센터,,40대,72,3782.33,30.17,129808.83,2494,0,0,7580
202308,정기권,02413,2413.도곡역 1번 출구,,40대,71,6430.31,55.53,239374.18,2120,0,0,7743
202308,정기권,02414,2414. 도곡역 아카데미스위트 앞,,40대,85,9259.64,82.94,358826.44,2811,0,0,7744
202308,정기권,02415,2415.한티역 롯데백화점 앞,,40대,47,2923.19,23.38,100855.26,1168,0,0,7745
202308,정기권,02416,2416.한티역 6번 출구,,40대,21,2587.30,18.76,80899.97,597,0,0,7746
202308,정기권,02417,2417.선정릉 디캠프(D.CAMP)앞,,40대,15,1896.38,16.96,73102.03,503,0,0,7747
202308,정기권,02418,2418.봉은사역 7번 출구 ,,40대,34,4377.04,35.59,153455.16,1455,0,0,7748
202308,정기권,02419,"2419.봉은사역 1,2번 출구 ",,40대,58,4382.90,38.23,164765.09,1288,0,0,7749
202308,정기권,02420,2420.학여울역 사거리(LG베스트샵 앞),,40대,52,5741.31,49.76,214373.31,1333,0,0,7750
202308,정기권,02421,2421. 신논현역 4번출구,,40대,48,3877.62,31.70,138427.01,1264,0,0,7751
202308,정기권,02422,2422.수서동 성당 맞은편,,40대,17,720.72,6.27,27059.43,202,0,0,7752
202308,정기권,02423,2423.영희초교 사거리(래미안개포루체하임),,40대,97,6268.09,53.34,230834.19,1752,0,0,7753
202308,정기권,02425,2425.세곡동 사거리(대왕초등학교 정류장),,40대,7,290.40,2.27,9746.54,48,0,0,7755
202308,정기권,02426,2426.강남한신휴플러스 6단지,,40대,2,58.15,0.44,1880.24,14,0,0,7756
202308,정기권,02427,2427.개포고등학교 정문앞,,40대,19,3029.29,35.46,152830.56,855,0,0,7757
202308,정기권,02428,2428.롯데리아 개포점앞,,40대,41,1819.84,16.91,72866.44,538,0,0,7758
202308,정기권,02429,2429.압구정로데오역 6번출구,,40대,58,6721.23,52.60,226739.18,1883,0,0,7759
202308,정기권,02430,2430.강남파이낸스센터앞(역삼역2번출구),,40대,20,907.63,7.14,30819.95,536,0,0,7760
202308,정기권,02431,2431.대치역 7번출구,,40대,73,8436.30,72.59,312970.96,2568,0,0,7761
202308,정기권,02501,2501. 서초 포레스타5단지,,40대,31,1872.93,13.37,57724.97,324,0,0,7448
202308,정기권,02502,2502. 서초역1번출구 앞,,40대,29,1475.32,12.90,56997.65,435,0,0,7449
202308,정기권,02503,2503. 반포1동 서초빌딩 앞,,40대,47,4660.18,38.92,167820.31,1144,0,0,7450
202308,정기권,02504,2504. 신사역 4번출구 뒤,,40대,56,2747.74,21.82,94060.38,735,0,0,7451
202308,정기권,02505,2505. 우성아파트사거리 (기업은행앞),,40대,37,2212.70,18.40,82057.10,908,0,0,7452
202308,정기권,02508,2508. 양재이스타빌 앞,,40대,72,7687.66,61.10,263349.67,2281,0,0,7534
202308,정기권,02509,2509. 심산기념문화센터,,40대,22,992.07,8.25,35501.71,279,0,0,7535
202308,정기권,02510,2510. JW타워,,40대,7,261.83,1.76,7601.76,48,0,0,7613
202308,정기권,02511,2511. 이수역 6번출구 앞,,40대,46,5111.11,41.25,177808.35,1164,0,0,7615
202308,정기권,02514,2514.사평역 2번출구,,40대,32,1444.57,11.68,50258.53,397,0,0,7762
202308,정기권,02515,2515.서초초등학교 후문,,40대,63,4730.02,37.98,163666.44,1437,0,0,7764
202308,정기권,02516,2516.본마을 노인복지센터 앞,,40대,10,828.67,6.60,28487.67,248,0,0,7765
202308,정기권,02517,2517. 서초그랑자이 앞,,40대,23,1053.69,8.45,37663.06,374,0,0,7766
202308,정기권,02518,2518. 서초동 현대아파트 앞,,40대,22,1255.54,10.62,48803.31,567,0,0,7767
202308,정기권,02519,2519.서초2교(사임당로 방면),,40대,20,898.53,7.77,33458.28,305,0,0,7768
202308,정기권,02520,2520.서초1교 (진흥아파트 방면),,40대,47,4898.54,35.61,153575.18,1473,0,0,7769
202308,정기권,02521,2521.서초 크로바타워 앞,,40대,31,1734.35,13.02,56130.33,742,0,0,7770
202308,정기권,02523,2523.뉴코아 킴스클럽 앞,,40대,114,13632.33,123.66,539274.97,2809,0,0,7771
202308,정기권,02524,2524.반포쇼핑타운 8동 앞,,40대,118,6910.19,58.56,252453.15,2000,0,0,7772
202308,정기권,02525,2525.반포쇼핑타운 2동 앞,,40대,88,7858.31,69.35,300355.44,2450,0,0,7773
202308,정기권,02527,2527.반포중학교 앞(세화여고 맞은편),,40대,6,559.25,4.94,21276.39,213,0,0,7774
202308,정기권,02528,2528.함지박 사거리,,40대,54,2918.05,23.90,103142.52,740,0,0,7775
202308,정기권,02529,2529.우리은행 방배동지점 앞,,40대,44,2359.10,21.41,92129.05,722,0,0,7776
202308,정기권,02530,2530.삼호3차아파트 앞,,40대,47,5109.15,45.98,198148.92,1424,0,0,7777
202308,정기권,02531,2531.멤피스아파트 앞,,40대,65,2993.04,26.32,113337.08,1014,0,0,7778
202308,정기권,02532,2532.국립국악원 앞,,40대,9,956.65,7.09,30607.41,198,0,0,7779
202308,정기권,02533,2533.한가람미술관 앞,,40대,7,886.98,6.34,27362.50,159,0,0,7780
202308,정기권,02535,2535.신반포역 3번출구 뒤,,40대,20,1714.11,15.87,68377.02,957,0,0,7781
202308,정기권,02536,2536.서초종합체육관 입구,,40대,21,1724.87,19.36,83496.61,475,0,0,7782
202308,정기권,02537,2537.양재역 8번출구 앞,,40대,47,3744.89,31.30,134885.49,824,0,0,7783
202308,정기권,02538,2538.사평리근린공원,,40대,60,7686.67,67.12,299989.76,1924,0,0,7784
202308,정기권,02540,2540.반포천 앞,,40대,41,2891.28,26.16,112696.15,1326,0,0,7785
202308,정기권,02541,2541.옛골 입구,,40대,2,406.68,3.78,16322.54,68,0,0,7786
202308,정기권,02542,2542.신논현타워 앞,,40대,40,4171.75,31.18,134380.11,943,0,0,7787
202308,정기권,02601,2601. 석촌호수 아뜰리에,,40대,72,3024.07,26.76,115401.06,1136,0,0,7479
202308,정기권,02603,2603. 송파 글마루 도서관,,40대,32,2023.47,17.06,73615.58,970,0,0,7480
202308,정기권,02604,2604. 풍납토성 서성벽터A,,40대,34,4549.76,36.77,158465.10,1083,0,0,7510
202308,정기권,02605,2605. 복정역 1번 출구 앞,,40대,102,6984.75,54.69,235841.12,1647,0,0,7536
202308,정기권,02606,2606. 위례동주민센터 맞은편 근린공원,,40대,133,6106.85,51.37,221714.89,2286,0,0,7537
202308,정기권,02608,2608. 송파구청,,40대,264,17047.25,146.66,632483.73,5368,0,0,7558
202308,정기권,02609,2609. 보성중고등학교 후문 앞,,40대,12,424.14,3.34,14402.43,89,0,0,7559
202308,정기권,02611,2611. 송파지역자활센터 뒤,,40대,104,8507.33,70.58,304278.02,2016,0,0,7560
202308,정기권,02613,2613. 잠실나들목,,40대,46,7433.79,59.43,256171.89,1811,0,0,7581
202308,정기권,02614,2614. 가락고등학교 앞,,40대,19,955.68,8.35,36015.08,250,0,0,7582
202308,정기권,02615,2615. 테라타워2,,40대,80,4846.61,43.29,187305.58,1876,0,0,7583
202308,정기권,02616,2616. 거여동 사거리,,40대,21,1211.32,10.67,46050.93,267,0,0,7592
202308,정기권,02617,2617. 가락삼환아파트 앞,,40대,23,1475.82,12.84,55285.81,529,0,0,7593
202308,정기권,02618,2618. 삼전역 1번출구,,40대,68,2986.64,25.71,110805.75,1264,0,0,7605
202308,정기권,02619,2619. 석촌고분역 4번출구,,40대,64,2441.16,22.01,94940.55,817,0,0,7606
202308,정기권,02620,2620. 송파나루역 4번 출구옆,,40대,168,9760.99,76.92,331588.13,3749,0,0,7608
202308,정기권,02621,2621. 한성백제역 2번 출구,,40대,91,7832.72,65.45,282183.13,2441,0,0,7595
202308,정기권,02622,2622. 올림픽공원역 3번출구,,40대,187,10141.82,85.06,368939.52,7471,0,0,7597
202308,정기권,02623,2623.석촌동 주민센터,,40대,62,4497.20,34.60,149095.18,1383,0,0,7716
202308,정기권,02625,2625.가락종합 사회복지관,,40대,14,831.06,6.90,29752.36,220,0,0,7717
202308,정기권,02626,"2626.경찰병원역 1,2번 출구 사이",,40대,9,1031.40,8.77,37807.92,329,0,0,7718
202308,정기권,02627,2627.문정시영아파트 5동 앞 공원,,40대,13,1641.25,12.60,54275.66,328,0,0,7719
202308,정기권,02628,2628.문정역 1번출구,,40대,77,3383.55,29.13,125553.73,1415,0,0,7720
202308,정기권,02630,2630.서울방이동 고분군,,40대,86,5684.46,47.71,205749.60,2093,0,0,7721
202308,정기권,02631,2631.배명고등학교,,40대,8,520.02,4.44,19110.36,197,0,0,7722
202308,정기권,02632,2632.석촌고분역 2번 출구,,40대,83,3539.19,31.35,136710.49,1175,0,0,7723
202308,정기권,02633,2633.송파학사 옆,,40대,30,1836.79,16.94,73044.20,492,0,0,7725
202308,정기권,02634,2634.위례포레샤인아파트 2318동,,40대,83,5309.71,46.24,199216.94,1331,0,0,7726
202308,정기권,02635,2635.잠실새내역 1번출구,,40대,139,6937.82,56.46,243610.01,2348,0,0,7727
202308,정기권,02637,2637. 아시아지하보도 14번 출구,,40대,98,7439.24,62.79,270557.64,4092,0,0,7728
202308,정기권,02639,2639.석촌역 8번출구,,40대,107,4956.98,43.59,187782.10,1867,0,0,7729
202308,정기권,02641,2641.송파역 4번출구,,40대,113,5336.53,44.75,192952.65,2238,0,0,7658
202308,정기권,02642,2642.마천동 성내천 쉼터,,40대,85,7769.57,61.82,267527.53,1806,0,0,7659
202308,정기권,02643,2643.풍납중학교 측면,,40대,16,1401.16,10.54,45507.06,203,0,0,7660
202308,정기권,02644,2644. 성내5교,,40대,87,4011.06,37.99,163679.01,1172,0,0,7661
202308,정기권,02645,2645.잠실나들목2(엘스아파트136동),,40대,14,2034.97,15.83,68273.50,404,0,0,7662
202308,정기권,02646,2646.레이크펠리스101동앞,,40대,101,4152.58,33.31,143774.30,1852,0,0,7730
202308,정기권,02647,2647.잠실 자전거 수리센터 앞,,40대,83,3585.87,30.66,132084.79,1453,0,0,7731
202308,정기권,02648,2648.헬리오시티 112동 앞,,40대,62,8959.19,71.13,306650.70,2319,0,0,7732
202308,정기권,02649,2649.오금공원사거리2,,40대,13,672.59,5.46,23541.68,163,0,0,7734
202308,정기권,02650,2650.위례22단지 2208동 다리앞,,40대,23,1586.11,12.93,55631.37,368,0,0,7735
202308,정기권,02651,2651.경찰병원역 3번출구 앞,,40대,40,3524.23,30.24,130301.33,1249,0,0,7736
202308,정기권,02652,2652.송파 레미니스1단지 102동 앞,,40대,38,2193.95,20.14,86842.17,661,0,0,7737
202308,정기권,02653,2653.올림픽공원사거리(선수촌아파트),,40대,69,4545.15,38.91,167654.65,2110,0,0,7738
202308,정기권,02654,2654.올림픽선수촌아파트 136동 앞,,40대,74,3191.64,27.37,117701.63,2248,0,0,7739
202308,정기권,02655,2655.송이공원,,40대,31,1055.97,8.72,37519.32,581,0,0,7740
202308,정기권,02656,2656.풍납동 아이파크 107동 앞,,40대,38,1663.45,14.65,63175.87,610,0,0,7742
202308,정기권,02657,2657.송파 파인타운 11단지 ,,40대,40,2545.38,21.03,90657.76,968,0,0,7741
202308,정기권,02701,2701. 마곡나루역 5번출구 뒤편,,40대,469,12302.50,102.45,442195.30,3492,0,0,7594
202308,정기권,02702,2702. 마곡 엠밸리2단지,,40대,124,4401.42,35.64,153616.94,1590,0,0,7604
202308,정기권,02703,2703.서울도시가스 앞 ,,40대,60,3623.59,31.58,136191.34,1002,0,0,7863
202308,정기권,02704,2704.홈플러스(강서점),,40대,113,4149.20,36.36,156762.68,1546,0,0,7866
202308,정기권,02706,2706.강서공업고등학교 앞,,40대,13,873.33,6.71,28930.38,231,0,0,7867
202308,정기권,02707,2707.한강아파트,,40대,71,4294.93,36.97,159358.66,1179,0,0,7868
202308,정기권,02708,2708.강서한강자이타워 앞,,40대,176,7668.82,64.89,280098.61,3244,0,0,7869
202308,정기권,02709,2709.강변아파트 310동 앞,,40대,57,3576.48,29.43,126840.27,1093,0,0,7870
202308,정기권,02710,2710.라이품 공영주차장 앞,,40대,66,4979.03,43.39,187050.58,1510,0,0,7871
202308,정기권,02711,2711.가로공원공영주차장 1번 출구,,40대,68,5939.82,48.64,209656.90,1390,0,0,7872
202308,정기권,02712,2712.화곡터널입구교차로,,40대,26,1025.16,8.82,38083.29,337,0,0,7873
202308,정기권,02713,2713.우장초등학교 앞,,40대,81,3883.12,32.62,140499.38,1245,0,0,7874
202308,정기권,02715,2715.마곡나루역 2번 출구 ,,40대,649,20633.33,172.68,749997.45,6375,0,0,7876
202308,정기권,02716,2716.롯데 R&D 센터,,40대,10,225.76,2.14,10180.10,139,0,0,7877
202308,정기권,02717,2717.LG유플러스 마곡사옥,,40대,256,13706.51,106.75,460150.60,2721,0,0,7878
202308,정기권,02718,2718.마곡수명산파크1단지,,40대,93,2712.71,24.72,106476.19,1120,0,0,7879
202308,정기권,02719,2719.마곡문화공원,,40대,183,9362.45,74.12,321427.11,2859,0,0,7880
202308,정기권,02720,2720.힐스테이트에코,,40대,95,4625.49,35.99,155128.04,1662,0,0,7881
202308,정기권,02721,2721.등촌1-10단지 교차로,,40대,133,6269.11,51.34,222503.41,2434,0,0,7882
202308,정기권,02723,2723.마곡 필네이처,,40대,92,3156.92,27.62,119021.45,1224,0,0,7885
202308,정기권,02724,2724.(재)FITI시험연구원,,40대,76,2582.61,20.54,88573.35,651,0,0,7886
202308,정기권,02725,2725.서울식물원 식물문화센터,,40대,52,3656.14,29.85,128495.53,988,0,0,7887
202308,정기권,02727,2727.서울식물원 잔디마당 앞,,40대,191,8190.73,64.14,277219.61,2340,0,0,7888
202308,정기권,02728,2728.마곡나루역 3번 출구,,40대,411,16063.48,128.47,554721.83,4197,0,0,7889
202308,정기권,02729,2729.넥센 유니버시티 앞,,40대,53,4704.08,35.35,152518.27,1174,0,0,7890
202308,정기권,02730,2730.마곡메가박스 앞,,40대,131,4806.49,40.51,177003.49,1880,0,0,7891
202308,정기권,02731,2731.명덕고교,,40대,36,2190.19,18.84,81154.47,690,0,0,7892
202308,정기권,02732,2732.마곡수명산 1-2단지 ,,40대,139,6052.60,46.53,202102.36,2136,0,0,7893
202308,정기권,02733,2733.마곡13단지 정문 앞,,40대,334,9421.43,77.80,335399.32,3175,0,0,7895
202308,정기권,02735,2735.마곡 공공청사,,40대,89,2259.40,20.63,94945.97,1010,0,0,7896
202308,정기권,02737,2737.까치산역 3번 출구,,40대,59,3692.61,31.83,137160.46,1367,0,0,7897
202308,정기권,02739,2739.수명산파크1단지교차로,,40대,169,6372.05,59.45,256214.07,2453,0,0,7898
202308,정기권,02740,2740.마곡레포츠센터,,40대,99,12158.17,100.43,433153.03,2102,0,0,7899
202308,정기권,02741,2741.마곡수명산파크5-6단지,,40대,138,6322.84,50.20,216482.75,1974,0,0,7900
202308,정기권,02742,2742.강서구민올림픽체육센터,,40대,139,5995.30,49.36,214901.17,2017,0,0,7901
202308,정기권,02801,2801. 대륭포스트타워1차,,40대,72,6033.15,51.14,220529.07,1542,0,0,7622
202308,정기권,02805,2805.구로자원순환센터 ,,40대,4,152.95,1.47,6378.42,41,0,0,7798
202308,정기권,02807,2807.항동지구 1단지 105동 앞,,40대,12,172.59,1.37,5920.46,82,0,0,7799
202308,정기권,02808,2808.항동지구 2단지 202동 앞,,40대,10,345.28,2.78,12035.23,223,0,0,7800
202308,정기권,02809,2809.항동지구 11단지 1103동 앞,,40대,1,81.93,0.51,2201.07,18,0,0,7801
202308,정기권,02810,2810.항동지구 3단지 311동 앞,,40대,8,741.67,4.62,19924.39,179,0,0,7803
202308,정기권,02812,2812.항동프라자,,40대,40,2278.69,17.40,75019.05,726,0,0,7804
202308,정기권,02814,2814.항동지구 10단지 1001동 앞,,40대,3,168.53,1.16,5021.00,56,0,0,7805
202308,정기권,02815,2815.항동지구 7단지 정문,,40대,14,1454.59,14.97,64520.29,727,0,0,7806
202308,정기권,02817,2817.천왕이펜하우스5단지 앞,,40대,6,178.14,1.50,6426.54,33,0,0,7807
202308,정기권,02818,2818.천왕이펜하우스3단지 앞,,40대,23,417.14,3.28,14240.99,84,0,0,7808
202308,정기권,02819,2819.하늘숲초등학교 앞,,40대,29,1645.53,14.00,60328.92,490,0,0,7809
202308,정기권,02820,2820.신세기아파트 앞,,40대,15,3071.21,21.59,93029.89,519,0,0,7811
202308,정기권,02821,2821.청구아파트 앞,,40대,53,4091.07,33.67,145078.49,2026,0,0,7812
202308,정기권,02822,2822.제니스스포츠 앞,,40대,4,202.00,2.04,8810.66,70,0,0,7813
202308,정기권,02823,2823.중앙유통단지 앞,,40대,23,2076.91,17.15,73986.56,527,0,0,7814
202308,정기권,02824,2824.미래사랑어린이공원 앞,,40대,135,6027.07,54.33,234219.13,2917,0,0,7815
202308,정기권,02825,2825.초롱타운 앞,,40대,2,45.58,0.35,1534.53,23,0,0,7816
202308,정기권,02826,2826.가마산지하보도 옆,,40대,5,352.51,2.53,10878.65,93,0,0,7817
202308,정기권,02901,2901.공릉동풍림아파트 101동,,40대,23,1516.55,11.32,48786.96,393,0,0,7905
202308,정기권,02902,2902.공릉풍림아파트 108동,,40대,8,575.99,4.20,18130.62,178,0,0,7906
202308,정기권,02903,2903.월계초안아파트 1단지,,40대,7,653.36,5.39,23233.66,264,0,0,7907
202308,정기권,02904,2904.중계3차청구아파트,,40대,56,2940.07,23.41,100920.15,1388,0,0,7909
202308,정기권,02908,2908. 광운대학교 중앙도서관,,40대,57,5157.67,44.26,190704.25,1195,0,0,7910
202308,정기권,02909,2909. 석계역 3번 출구,,40대,89,5913.37,52.05,224516.35,3144,0,0,7911
202308,정기권,02910,2910.도깨비시장,,40대,89,4999.02,42.70,183907.18,1556,0,0,7912
202308,정기권,02911,2911.상계역중앙시장,,40대,49,3740.38,29.37,126477.87,1125,0,0,7913
202308,정기권,02912,2912.대진고등학교,,40대,65,3140.94,28.02,120821.58,1059,0,0,7914
202308,정기권,02913,2913.상계8동 주민센터,,40대,74,4888.41,43.25,192829.41,1661,0,0,7915
202308,정기권,02915,2915.서울과학기술대학교(어학교육원),,40대,3,450.00,3.84,16571.65,93,0,0,7916
202308,정기권,02917,2917.신창중학교 후문 맞은편 버스정류장,,40대,13,1366.77,11.95,51576.38,531,0,0,7917
202308,정기권,02919,2919.등나무 근린공원(시립북서울미술관 앞) ,,40대,201,10922.88,94.72,411584.44,6243,0,0,7918
202308,정기권,02920,2920.상계중학교(당현2교사거리),,40대,28,1983.95,16.82,72539.04,587,0,0,7919
202308,정기권,02921,2921.중계역 2번출구,,40대,89,4383.21,35.72,154090.34,1749,0,0,7920
202308,정기권,03002,3002.벽산상암스마트큐브 ,,40대,63,3215.49,28.89,124554.86,1522,0,0,7971
202308,정기권,03005,3005.마포구청 청사내,,40대,8,264.82,2.28,9833.10,69,0,0,7972
202308,정기권,03006,3006. 상암월드컵파크5단지(상암중학교),,40대,14,1589.89,13.76,59322.28,388,0,0,7973
